R_a_m,d_sb_fl_m,theta_deg,L_ml_m,T0_mn,K_ml_mn_per_m,diameter_m,wall_thickness_mm,embedded_length_m,started_passing,uls_mudline_utilization,uls_fairlead_utilization,sls_utilization,nfa_utilization,fls_utilization,buckling_utilization,mooring_uls_utilization,slack_utilization,governing_constraint,steel_mass_t,total_capex_usd
104.16666666666667,40.0,21.006789430771853,111.58267985867899,7.590521830890367,1.8147977827425283,9.249999999999998,158.90909090909096,50.0,True,0.24553727123129912,0.19624201245075756,0.08808724721230074,0.7908791864964739,0.9607801557808795,0.9727641562302474,0.9016043466366062,0.05092255003232321,Buckling,1781.370588435952,4747929.962331926
104.16666666666667,45.83333333333333,23.749494492866756,113.80416903123053,7.5647840662254,1.7793724230298562,9.249999999999998,158.90909090909096,50.0,True,0.24469419528678663,0.18870997132540418,0.08777127246546275,0.7902122700911605,0.9509404860598585,0.9725804021275706,0.9019379843267076,0.05112258633683439,Buckling,1781.370588435952,4749501.067096885
104.16666666666667,51.666666666666664,26.381411486958214,116.27613206883385,7.53909812833561,1.7415439987298755,9.249999999999998,158.90909090909096,50.0,True,0.2437564184966659,0.18117877934901044,0.08742354467174455,0.7893879449221289,0.9400682678128632,0.9723076368689153,0.902270950188242,0.051325170700563444,Buckling,1781.370588435952,4751249.314603634
104.16666666666667,57.5,28.898697600841576,118.98295863040407,7.513983369695417,1.701924395988709,9.149999999999999,158.90909090909096,50.0,True,0.24788026537530142,0.17755067829126944,0.08934356852392625,0.7943933545806582,0.9886706079221024,0.962193856807475,0.9034140636478605,0.0515757316451766,FLS,1761.7759038568427,4710055.3586697355
104.16666666666667,63.33333333333333,31.29960133462853,121.90900522748743,7.489852114564802,1.6610749929599238,9.149999999999999,158.90909090909096,50.0,True,0.2467709243924419,0.16986820009953768,0.08893690957964696,0.7932149372150324,0.975467535259819,0.9617568197770677,0.9038247704497484,0.05177817181897796,FLS,1761.7759038568427,4712124.747892052
104.16666666666667,69.16666666666666,33.58416047559298,125.03888284138748,7.467002195472441,1.6194962350781108,9.149999999999999,156.90909090909096,50.0,True,0.24851955516794405,0.16414624892158103,0.08928480625684541,0.7940414498590822,0.9963597635863475,0.9892206642792631,0.9045860183264317,0.05199565379550167,FLS,1739.989484306964,4666408.169604344
104.16666666666667,75.0,35.75388725443675,128.35768167291135,7.445631147573285,1.5776227597817052,9.149999999999999,156.90909090909096,50.0,True,0.2473629643337497,0.15637367449460726,0.0888674254850532,0.7925980222872835,0.9825165950510895,0.988717256742636,0.9049801195412388,0.052182006286086415,Buckling,1739.989484306964,4668755.325162234
112.5,22.5,11.309932474020213,114.72793905583765,7.665075134554272,1.7650452162436563,9.249999999999998,158.90909090909096,50.0,True,0.24734692497896826,0.21884235390137424,0.08878789818818959,0.7920120537485796,0.9820891389732688,0.9725232953786732,0.9006379149224446,0.050359235030633026,FLS,1781.370588435952,4750154.385377848
112.5,28.333333333333332,14.13606179814707,116.01305003221741,7.644428071454026,1.745493286692874,9.249999999999998,158.90909090909096,50.0,True,0.24691968875284387,0.21130827892549076,0.088618740055177,0.791785237684728,0.9770370690850767,0.9726719764565214,0.9009055620367069,0.050512895254792134,FLS,1781.370588435952,4751063.2549791215
112.5,34.166666666666664,16.893730179198123,117.5738538583775,7.621686246284428,1.722321701251024,9.249999999999998,158.90909090909096,50.0,True,0.2463526781740907,0.20377480856490252,0.08839943830336738,0.7914358577167702,0.9703495584951419,0.972702525327826,0.9012003634740907,0.05068420709323398,Buckling,1781.370588435952,4752167.10295585
112.5,40.0,19.573125830410195,119.39953936259553,7.59750694283394,1.695986442502453,9.249999999999998,158.90909090909096,50.0,True,0.24565022263940836,0.19624201245075756,0.08813234246912975,0.7909431422847768,0.9620987582986269,0.9726179921976804,0.9015137988891896,0.05086876330005337,Buckling,1781.370588435952,4753458.2833183
112.5,45.83333333333333,22.166345822082455,121.47816447594376,7.57251981648856,1.6669662475851859,9.249999999999998,158.90909090909096,50.0,True,0.24482455269012868,0.18870997132540418,0.0878224815894262,0.7902934414039589,0.9524534715795803,0.972427341437996,0.9018377060825554,0.051062155215766514,Buckling,1781.370588435952,4754928.350271808
112.5,51.666666666666664,24.667391228034013,123.79698883431877,7.547299519512112,1.6357425322437513,9.249999999999998,158.90909090909096,50.0,True,0.24389379021210209,0.18117877934901044,0.08747682626015213,0.7894810050135148,0.9416517317867438,0.9721439226987845,0.9021646358581762,0.05126016220291975,Buckling,1781.370588435952,4756568.293443065
112.5,57.5,27.072080237992765,126.34278768493277,7.5223468787115175,1.602782427952945,9.149999999999999,158.90909090909096,50.0,True,0.248018253153627,0.17755067829126944,0.08939679948055546,0.794494350963275,0.9903166862160411,0.9620120455335582,0.903271856948511,0.05150624740912447,FLS,1761.7759038568427,4715260.453810295
112.5,63.33333333333333,29.377899737289106,129.10213441733296,7.498078052998201,1.5685255779381817,9.149999999999999,158.90909090909096,50.0,True,0.24688579921510762,0.16986820009953768,0.0889808513395573,0.7933049313631121,0.9768261850209886,0.961549223031425,0.9036849115197254,0.051708847323075076,FLS,1761.7759038568427,4717211.9478139635
112.5,69.16666666666666,31.583816518159093,132.0616438553518,7.474812382374713,1.5333748247280634,9.149999999999999,156.90909090909096,50.0,True,0.2485959457726461,0.16414624892158103,0.08931372654047985,0.7941048722350571,0.997276317507301,0.9889775081946724,0.9044415003762705,0.0519281156040892,FLS,1739.989484306964,4671374.879966265
112.5,75.0,33.690067525979785,135.2081728298996,7.452780685580971,1.4976905298081185,9.149999999999999,156.90909090909096,50.0,True,0.2473810183261886,0.15637367449460726,0.08887421943933678,0.7926138807824241,0.9827312200776368,0.9884291468597683,0.9048476717424511,0.05211935798465669,Buckling,1739.989484306964,4673600.201037407
